% Device;CC1314008
% File name;CC1314008_20140115_114529
% Cast time (UTC);2014-01-15 11:45:29
% Cast time (local);2014-01-15 09:45:29
% Sample type;Cast
% Cast data;Processed
% Location source;GPS
% Default latitude;32
% Default altitude;0
% Start latitude;-22,9416119
% Start longitude;-43,1342571
% Start altitude;-8,3000001907348633
% Start GPS horizontal error(Meter);1,8600000143051148
% Start GPS vertical error(Meter);3,3599998950958252
% Start GPS number of satellites;7
% End latitude;
% End longitude;
% End altitude;
% End GPS horizontal error(Meter);
% End GPS vertical error(Meter);
% End GPS number of satellites;
% Cast duration (Seconds);369,2
% Samples per second;5
% Electronics calibration date;0001-01-01
% Conductivity calibration date;2013-05-06
% Temperature calibration date;2013-05-06
% Pressure calibration date;2013-05-06
% 
Pressure (Decibar);Depth (Meter);Temperature (Celsius);Conductivity (MicroSiemens per Centimeter);Specific conductance (MicroSiemens per Centimeter);Salinity (Practical Salinity Scale);Sound velocity (Meters per Second);Density (Kilograms per Cubic Meter)
3,15;3,1395322472245084;17,607483325586934;45468,814802101704;53357,780433368687;34,967582704733324;1514,6515582131019;1025,3582045321871
3,4499999999999997;3,4384449509430093;17,604525747964342;45464,525473292095;53356,450606030288;34,966321081435837;1514,6463775269635;1025,359276046371
3,75;3,737355869292696;17,580484443016744;45447,283866888843;53366,330211330256;34,972070890738422;1514,58695341442;1025,3708441330098
4,05;4,0362607118220355;17,528581106651508;45420,588993393307;53400,075680269387;34,993716207156112;1514,4632724295539;1025,4013522300129
4,35;4,3351607410968711;17,525342247672338;45418,691754812258;53401,912076672692;34,99476088802038;1514,4598725949049;1025,4042584859992
4,6499999999999995;4,6340598744722223;17,508175798615738;45398,86295383668;53400,154324330091;34,992350315453976;1514,4113361472391;1025,4078899822896
4,9499999999999993;4,9329555417123272;17,47687202161735;45385,256907120754;53423,492299554528;35,007533232898389;1514,3410099998748;1025,4284316535966
5,2499999999999991;5,2318454453526195;17,439634609980939;45361,817828072446;53442,752564844508;35,019360844648652;1514,249203224525;1025,4478277294122
5,55;5,5307321698945096;17,441553142633062;45366,8119251742;53446,220232221764;35,021906042601245;1514,262778510704;1025,4506363496969
5,85;5,8296181787775012;17,434313968651782;45358,832813011963;53445,936284631185;35,021153505267172;1514,24545036769;1025,4531292694346
6,1499999999999995;6,1285013389062524;17,404800213153109;45342,993614445171;53464,458488806529;35,03288436095621;1514,1763281800249;1025,4705751483443
6,4499999999999993;6,4273807032346255;17,376810849867216;45316,507485954491;53468,520373680374;35,034080417755938;1514,0996331924332;1025,4795669238415
6,7499999999999991;6,7262488659961761;17,235891639981315;45225,311513013592;53538,956746212541;35,077156534497064;1513,7348463577873;1025,54783768065
7,0499999999999989;7,0251001068570513;17,136783323598095;45161,01415715873;53588,5876839903;35,107372418892965;1513,478816733759;1025,596092191593
7,35;7,3239436257318058;17,124762977025874;45150,526097854396;53591,430440188728;35,108596810340849;1513,4492994752086;1025,6012280600819
7,6499999999999995;7,6227839517305727;17,088052616000827;45124,509635799935;53607,267182807031;35,117817939231;1513,3551292231043;1025,6183986393182
7,9499999999999993;7,9216205580421422;17,070975294449067;45112,56693215324;53614,833761775772;35,122187340018158;1513,3140437495688;1025,6271508266775
8,25;8,2204544641893733;17,05220137815196;45100,445311503783;53624,357148322233;35,127883565314207;1513,2693793089154;1025,6373239144562
8,5499999999999989;8,5192864840183482;17,04513402235515;45093,744750961865;53625,40255786293;35,1280903551871;1513,2534453478233;1025,6404898762978
8,85;8,8181167243458347;17,029024737645702;45084,144965905551;53634,536189372193;35,133663646909085;1513,2165834419291;1025,6499299843263
9,1499999999999986;9,11694497432575;17,017711810011747;45073,849072795361;53636,725003734515;35,134439957473958;1513,1885731239242;1025,6545433752044
9,45;9,4157723486576721;17,015828504988541;45072,124802386665;53637,077270813847;35,134463191877479;1513,1879397427194;1025,6563317748414
9,75;9,7145973666858758;16,981556537976417;45045,869114614026;53649,593808968995;35,141362758700446;1513,0981214515396;1025,6711094398943
10,049999999999999;10,013418643464972;16,962607940541591;45035,191265990994;53661,096719492583;35,148483757043344;1513,0544416215264;1025,6824053051746
10,35;10,312237658070776;16,949170510574668;45022,04314322611;53662,614296362335;35,148624484258043;1513,0192701709345;1025,687029825752
10,649999999999999;10,611056178450511;16,960246294621044;45033,956108975886;53662,645105527976;35,149236626252687;1513,0581825285983;1025,6861890377741
10,95;10,909875667434134;16,957141517267143;45019,846134335858;53649,801328587033;35,13949617195145;1513,0426818437245;1025,68077135662
11,25;11,20869279131021;16,928472337486994;45012,012744211112;53677,143757950864;35,157615068290973;1512,9823982428834;1025,7028165427814
11,549999999999999;11,507506121978405;16,91788386606903;45002,371521465146;53679,202491770935;35,1583309783044;1512,9564068790808;1025,7072028117921
11,85;11,806317939194194;16,908268997513744;44997,03740779373;53685,153889872228;35,161965000610323;1512,9366783110465;1025,7135976675406
12,149999999999999;12,105128497331286;16,91020740979403;45001,754532367187;53688,298523966136;35,164280479269948;1512,9501371488063;1025,7162376598305
12,45;12,40393763464877;16,898466732717427;44995,193928088833;53695,513746512894;35,1687044349373;1512,9249227716609;1025,7237430464959
12,75;12,702745549749485;16,89209137228384;44986,631930523159;53693,466304581169;35,166674919366613;1512,9084188445695;1025,7250195863956
13,049999999999999;13,001553135198606;16,886872531640847;44979,786237995737;53691,984528110261;35,1651346937937;1512,8959486212189;1025,7263971778666
13,35;13,300359911803088;16,884940849755729;44982,129164927246;53697,257597045857;35,168763045048266;1512,8992859459358;1025,7309636293014
13,649999999999999;13,599165429188339;16,878297298368139;44977,953012429207;53700,790044037742;35,170810157809136;1512,8866456472458;1025,7354333145324
13,95;13,897969656721983;16,868162798805276;44969,511291487237;53703,70740601312;35,17217994978715;1512,8627285720477;1025,7402101545433
14,249999999999998;14,196772745416585;16,865093042430555;44968,628849415079;53706,591316826969;35,173981001301627;1512,8605447704233;1025,7436431086214
14,549999999999999;14,495575177534342;16,863070843199822;44966,240257847247;53706,332755987365;35,173543653917996;1512,8589421587358;1025,7451089331357
14,85;14,794377247843997;16,866251083587411;44970,804159745596;53707,703694271353;35,174638381075233;1512,8747420732807;1025,7465181082534
15,149999999999999;15,093179684560628;16,870261842289938;44969,145853750611;53700,5787342972;35,169552212416455;1512,8859464802433;1025,742984214291
15,45;15,391979444956657;16,826856484177103;44941,745762634338;53723,551732408559;35,183480335587873;1512,7763297237161;1025,7652842965215
15,749999999999998;15,690773385483679;16,78444592971967;44909,389530884757;53739,362257454792;35,192199022653512;1512,6635916508412;1025,7833341439807
15,936569729885488;15,876592657015678;16,766533698104055;44864,502247982608;53708,67327927093;35,168437583215855;1512,5854135639193;1025,7701395177853
