Time	uobs	vobs	uroms	vroms
2013-08-07 23:00:00	0.11261147235177818	0.0029114613623913385	0.0518241	0.0401942
2013-08-08 00:00:00	0.127783869447556	0.02699192395902834	0.061906100000000006	0.0387992
2013-08-08 01:00:00	0.14261056047270268	0.04309502484813765	0.0937454	0.04455543333333333
2013-08-08 02:00:00	0.14295013949334923	0.08372168248925721	0.1255847	0.050311666666666664
2013-08-08 03:00:00	0.14209370808882563	0.09343902170837196	0.157424	0.0560679
2013-08-08 04:00:00	0.13363775695235	0.11173511119157949	0.13430033333333333	0.06791753333333334
2013-08-08 05:00:00	0.09120365792468599	0.11398241284253842	0.11117666666666667	0.07976716666666667
2013-08-08 06:00:00	0.04488239367468198	0.12055299192898893	0.08805299999999999	0.0916168
2013-08-08 07:00:00	-0.015096199668234167	0.09139438101205569	0.050152699999999995	0.08611136666666666
2013-08-08 08:00:00	-0.05061831757627403	0.0720563255429214	0.012252399999999997	0.08060593333333334
2013-08-08 09:00:00	-0.04786680632403978	0.04544806557860151	-0.025647900000000005	0.0751005
2013-08-08 10:00:00	-0.02661613249985985	0.02453551807074601	-0.01245246666666667	0.06188196666666667
2013-08-08 11:00:00	-0.0218453793445659	0.020070629849160523	0.000742966666666664	0.04866343333333334
2013-08-08 12:00:00	0.010443696772566279	0.02122202889034619	0.013938399999999998	0.0354449
2013-08-08 13:00:00	0.044027402724862066	0.029513468799055254	0.056353266666666665	0.031051333333333334
2013-08-08 14:00:00	0.07708135643052694	0.04404369765732733	0.09876813333333334	0.026657766666666666
2013-08-08 15:00:00	0.12057730324909317	0.06337260131497065	0.141183	0.022264199999999998
2013-08-08 16:00:00	0.13210063727523955	0.07130480177712853	0.13379866666666668	0.02774403333333333
2013-08-08 17:00:00	0.1116418241396516	0.06764288679544296	0.12641433333333332	0.033223866666666664
2013-08-08 18:00:00	0.09038314617745107	0.05725235540626702	0.11903	0.0387037
2013-08-08 19:00:00	0.05895433316788625	0.060392821185384804	0.08003872000000001	0.03723863333333333
2013-08-08 20:00:00	0.02611158216665156	0.0412221701030429	0.041047440000000004	0.035773566666666666
2013-08-08 21:00:00	0.012949699546156442	0.012473746196082216	0.00205616	0.0343085
2013-08-08 22:00:00	-0.006220784232623596	0.0010721472758635547	0.003315693333333333	0.028480166666666668
2013-08-08 23:00:00	-0.004706822077337824	0.0016915823752585214	0.004575226666666666	0.022651833333333336
2013-08-09 00:00:00	-0.005350263465985339	0.0010696785005517005	0.00583476	0.0168235
2013-08-09 01:00:00	0.03035624134998732	0.009476254130790288	0.04500950666666667	0.017934433333333333
2013-08-09 02:00:00	0.06893560996629844	0.026153670699815265	0.08418425333333333	0.019045366666666667
2013-08-09 03:00:00	0.08988029337909852	0.0476600270099292	0.123359	0.0201563
2013-08-09 04:00:00	0.10462509043524015	0.053873446742507713	0.11729466666666667	0.030860499999999996
2013-08-09 05:00:00	0.10906350359226127	0.0556378131011708	0.11123033333333333	0.041564699999999996
2013-08-09 06:00:00	0.07742140166077788	0.05477176367555185	0.10516600000000001	0.05226889999999999
2013-08-09 07:00:00	0.02731865719242993	0.04122323412473235	0.05993433333333334	0.05382516666666666
2013-08-09 08:00:00	-0.008318937169072439	0.020723306701079948	0.01470266666666667	0.05538143333333333
2013-08-09 09:00:00	-0.025140564901983804	-0.0010415416022128412	-0.030529	0.056937699999999994
2013-08-09 10:00:00	-0.02630099027698902	-0.009909556836697048	-0.031664333333333336	0.04380096666666666
2013-08-09 11:00:00	-0.004064701790531777	-0.021886284503177963	-0.032799666666666664	0.030664233333333332
2013-08-09 12:00:00	0.01120946495441732	-0.014135237057994111	-0.033935	0.0175275
2013-08-09 13:00:00	0.050335185780676306	-0.00417230570845433	0.008602600000000002	0.012675246666666667
2013-08-09 14:00:00	0.08600491604712324	0.016583304201132066	0.051140200000000004	0.007822993333333333
2013-08-09 15:00:00	0.11073116333004818	0.03608659418778936	0.0936778	0.00297074
2013-08-09 16:00:00	0.13606518329967485	0.05629265982235957	0.1020172	0.00759396
2013-08-09 17:00:00	0.1464944499781935	0.06451514745070785	0.11035660000000001	0.012217180000000001
2013-08-09 18:00:00	0.1132617702049759	0.05816569412063463	0.11869600000000001	0.016840400000000002
2013-08-09 19:00:00	0.05428032845935895	0.06890942768296734	0.06993633333333334	0.023140300000000003
2013-08-09 20:00:00	-0.002444791426288726	0.07147098096347876	0.021176666666666663	0.029440200000000003
2013-08-09 21:00:00	-0.016554533789626923	0.042352802870743986	-0.027583	0.035740100000000004
2013-08-09 22:00:00	-0.05127499955960834	0.0240445429393483	-0.0421101	0.02926986666666667
2013-08-09 23:00:00	-0.06238337632872035	0.015281023209499284	-0.0566372	0.022799633333333333
2013-08-10 00:00:00	-0.05575678665055332	0.005403727755418204	-0.0711643	0.016329399999999997
2013-08-10 01:00:00	-0.048999907867052724	0.0019114288556847936	-0.03513943333333334	0.015257833333333332
2013-08-10 02:00:00	-7.43142146984125e-05	0.040250901883032306	0.0008854333333333242	0.014186266666666668
2013-08-10 03:00:00	0.03801177779846506	0.03647231482371416	0.0369103	0.013114700000000002
2013-08-10 04:00:00	0.08473093313258202	0.05944470436238971	0.048250666666666664	0.018967933333333336
2013-08-10 05:00:00	0.08467717606191584	0.08004585157382807	0.05959103333333333	0.024821166666666672
2013-08-10 06:00:00	0.0786816838958371	0.08619244706942467	0.07093139999999999	0.030674400000000004
2013-08-10 07:00:00	0.032548978988742656	0.09912542117459269	0.022657233333333325	0.03580226666666667
2013-08-10 08:00:00	-0.01545182266600312	0.09099602371833833	-0.02561693333333334	0.040930133333333334
2013-08-10 09:00:00	-0.05975682794856336	0.06802576222304163	-0.0738911	0.046058
2013-08-10 10:00:00	-0.07811710558987903	0.03693627115397129	-0.08859373333333334	0.02915968
2013-08-10 11:00:00	-0.08283022814557249	0.023748128723173348	-0.10329636666666667	0.012261359999999999
2013-08-10 12:00:00	-0.055193876303178936	0.009274633746374189	-0.117999	-0.00463696
2013-08-10 13:00:00	-0.02604151791390169	0.015128598778139947	-0.07893916633333334	-0.014478773333333333
2013-08-10 14:00:00	0.004816595864529705	0.013282081370319764	-0.03987933266666667	-0.024320586666666668
2013-08-10 15:00:00	0.055582191192086995	0.03113201011075717	-0.0008194989999999999	-0.0341624
2013-08-10 16:00:00	0.08366555254467851	0.03820505331292756	0.029519700666666673	-0.03412863333333333
2013-08-10 17:00:00	0.10680547807262705	0.047396639292017116	0.05985890033333335	-0.03409486666666667
2013-08-10 18:00:00	0.08695052226891602	0.05255047087955291	0.09019810000000002	-0.0340611
2013-08-10 19:00:00	0.06363714895597153	0.05656537278013371	0.046982733333333346	-0.022109989999999996
2013-08-10 20:00:00	0.01540501183647727	0.05388864807701151	0.0037673666666666744	-0.010158879999999999
2013-08-10 21:00:00	-0.02175676051349127	0.02600253166921612	-0.039448000000000004	0.00179223
2013-08-10 22:00:00	-0.055093254327478025	0.016274468581426088	-0.06795466666666668	-0.001646606666666667
2013-08-10 23:00:00	-0.05577615429522471	-0.009336855039856177	-0.09646133333333334	-0.005085443333333334
2013-08-11 00:00:00	-0.060066231804082264	-0.014175412802040523	-0.12496800000000001	-0.00852428
2013-08-11 01:00:00	-0.0350128809795507	-0.016988177227466664	-0.09219250000000001	-0.015231986666666667
2013-08-11 02:00:00	-0.014725728317512819	-0.005818595235862443	-0.059417	-0.021939693333333336
2013-08-11 03:00:00	0.032112478092958405	0.006918024517827781	-0.026641500000000002	-0.0286474
2013-08-11 04:00:00	0.07593825430859517	0.03020824030894759	0.004167866666666669	-0.025557333333333335
2013-08-11 05:00:00	0.09681521676628578	0.029417610945606937	0.034977233333333344	-0.022467266666666666
2013-08-11 06:00:00	0.09527150382958638	0.05153518908764291	0.06578660000000001	-0.0193772
2013-08-11 07:00:00	0.06837959790936474	0.06585400611203243	0.029115066666666675	-0.005559699999999999
2013-08-11 08:00:00	0.017855553879736287	0.049318158503210904	-0.007556466666666664	0.008257800000000003
2013-08-11 09:00:00	-0.028653546423420866	0.045034596726970536	-0.044227999999999996	0.0220753
2013-08-11 10:00:00	-0.07866950119803051	0.054177877346321665	-0.07474800000000001	0.022201699999999998
2013-08-11 11:00:00	-0.08895490356940493	0.011241565158280583	-0.10526800000000001	0.0223281
2013-08-11 12:00:00	-0.07772994449925054	0.008898794336506007	-0.13578800000000002	0.0224545
2013-08-11 13:00:00	-0.08393306474686772	0.008288170316669013	-0.10038956666666668	0.01587554
2013-08-11 14:00:00	-0.043258394527243074	0.01222032335600769	-0.06499113333333334	0.00929658
2013-08-11 15:00:00	0.009056831657545821	0.03060881542263396	-0.029592700000000003	0.00271762
2013-08-11 16:00:00	0.05159747058144298	0.05801749007495177	0.014394866666666669	0.004782883333333333
2013-08-11 17:00:00	0.08420569405286094	0.08626203898776091	0.058382433333333345	0.006848146666666666
2013-08-11 18:00:00	0.08242928272368104	0.10069360661014908	0.10237	0.00891341
2013-08-11 19:00:00	0.06005951306682191	0.10990656279961741	0.06746155000000001	0.026899173333333335
2013-08-11 20:00:00	0.02142881432926595	0.12576190168903237	0.0325531	0.04488493666666667
2013-08-11 21:00:00	-0.0261767802709403	0.10983701883198081	-0.00235535	0.0628707
2013-08-11 22:00:00	-0.05713441017749267	0.0924155388986074	-0.05247023333333333	0.06636253333333333
2013-08-11 23:00:00	-0.09864784781663449	0.09651795378268298	-0.10258511666666667	0.06985436666666667
2013-08-12 00:00:00	-0.11502553262674477	0.0667376062946048	-0.1527	0.0733462
2013-08-12 01:00:00	-0.10291417611639155	0.06840841627156953	-0.136412	0.05669176666666667
2013-08-12 02:00:00	-0.09742264259624532	0.06493765488577677	-0.12012399999999998	0.040037333333333334
2013-08-12 03:00:00	-0.04758784083860967	0.05204354154762292	-0.10383599999999998	0.0233829
2013-08-12 04:00:00	0.0023425616923222073	0.06653039647197109	-0.06129496666666665	0.014965770000000002
2013-08-12 05:00:00	0.06579455249990482	0.05780671175423549	-0.01875393333333332	0.006548640000000001
2013-08-12 06:00:00	0.08790429993229129	0.07557636653355183	0.0237871	-0.00186849
2013-08-12 07:00:00	0.07715997468268278	0.07967677885191993	0.001495933333333331	0.008599473333333335
2013-08-12 08:00:00	0.040785257073163106	0.08406526664131862	-0.020795233333333336	0.01906743666666667
2013-08-12 09:00:00	-0.04087727097394924	0.06070286467887926	-0.043086400000000004	0.029535400000000003
2013-08-12 10:00:00	-0.08357479954541581	0.05708606911667299	-0.08907693333333333	0.032181633333333334
2013-08-12 11:00:00	-0.08837190228760274	0.025361308100537605	-0.13506746666666666	0.034827866666666665
2013-08-12 12:00:00	-0.09780163837010052	-0.01173950998228153	-0.181058	0.037474099999999996
2013-08-12 13:00:00	-0.09732909233935615	-0.019162772421992786	-0.158466	0.02142113333333333
2013-08-12 14:00:00	-0.06889223603237453	-0.009277221874548292	-0.135874	0.005368166666666667
2013-08-12 15:00:00	-0.018772933426600073	0.014856698886712405	-0.113282	-0.0106848
2013-08-12 16:00:00	0.025548797296948568	0.0041680016709969075	-0.055417799999999996	-0.017772833333333335
2013-08-12 17:00:00	0.09225809326484342	0.04117368519012418	0.0024464000000000014	-0.02486086666666667
2013-08-12 18:00:00	0.11470188435516766	0.06913743948016689	0.0603106	-0.0319489
2013-08-12 19:00:00	0.14456510618215937	0.08356453576153575	0.050717566666666665	-0.017136200000000004
2013-08-12 20:00:00	0.15520246715182084	0.06864565128242259	0.04112453333333333	-0.0023235000000000026
2013-08-12 21:00:00	0.07762507256160109	0.08070304159265725	0.0315315	0.0124892
2013-08-12 22:00:00	0.062081773606578815	0.08089968872536837	-0.027217333333333336	0.024569933333333335
2013-08-12 23:00:00	-0.003731590551802822	0.04810499825333846	-0.08596616666666668	0.03665066666666667
2013-08-13 00:00:00	-0.059823443056092884	0.033460614043445344	-0.144715	0.0487314
2013-08-13 01:00:00	-0.06608130074428475	0.03253603730009837	-0.13998200000000002	0.0290302
2013-08-13 02:00:00	-0.07334486402918171	0.012426803764075742	-0.135249	0.009328999999999997
2013-08-13 03:00:00	-0.05203072533665005	0.018639542032788288	-0.13051600000000002	-0.010372200000000002
2013-08-13 04:00:00	-0.013855165724984086	-0.016882151491537628	-0.07498916666666669	-0.03275276666666666
2013-08-13 05:00:00	0.08838982335276119	-0.0016372336173165164	-0.019462333333333345	-0.055133333333333326
2013-08-13 06:00:00	0.14198882390155781	-0.0005058836846681758	0.0360645	-0.07751389999999998
2013-08-13 07:00:00	0.20933598406950094	0.01775023305913607	0.04314166666666667	-0.06969689999999999
2013-08-13 08:00:00	0.20144519680145	0.004319816040652794	0.05021883333333334	-0.0618799
2013-08-13 09:00:00	0.12696314857086868	0.025567303924573653	0.05729600000000001	-0.054062900000000004
2013-08-13 10:00:00	0.09232385348013589	0.021640470993682145	0.010354700000000008	-0.039708066666666667
